pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Fixation.started,line1.started,line2.started,line3.started,line4.started,Fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
150,v,13,1,3,v,1,0.41910709999501705,None,3,1,13,1,,,,,26.70207460000529,,26.6852288999944,26.70207460000529,27.69971089999308,27.69971089999308,27.69971089999308,27.69971089999308,27.716865599999437,28.19759259998682,28.19759259998682,28.617160299996613,v,1,0.41910709999501705,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
50,c,14,2,3,c,1,0.5969006999803241,None,3,2,14,2,,,,,28.631373399985023,,28.617514899990056,28.631373399985023,29.632298599986825,29.632298599986825,29.632298599986825,29.632298599986825,29.632298599986825,30.13247099998989,30.13247099998989,30.73331579999649,c,1,0.5969006999803241,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-150,z,15,3,3,z,1,0.3564302000158932,None,3,3,15,3,,,,,30.748950099979993,,30.733724799996708,30.748950099979993,31.749907799996436,31.749907799996436,31.749907799996436,31.749907799996436,31.749907799996436,32.23354839999229,32.23354839999229,32.59816540000611,z,1,0.3564302000158932,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-50,x,16,0,4,x,1,0.3596792000171263,None,4,0,16,0,,,,,32.61481699999422,,32.598422499984736,32.61481699999422,33.59898389998125,33.59898389998125,33.59898389998125,33.59898389998125,33.615598899981705,34.09911969999666,34.09911969999666,34.46698090000427,x,1,0.3596792000171263,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
150,v,17,1,4,v,1,0.4583249999850523,None,4,1,17,1,,,,,34.48165020000306,,34.46743829999468,34.48165020000306,35.46640239999397,35.46640239999397,35.46640239999397,35.46640239999397,35.48240179999266,35.982062099996256,35.982062099996256,36.45081469998695,v,1,0.4583249999850523,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
50,c,18,2,4,c,1,0.7042641000007279,None,4,2,18,2,,,,,36.46507899998687,,36.45132669998566,36.46507899998687,37.46610469999723,37.46610469999723,37.46610469999723,37.46610469999723,37.46610469999723,37.9642668000015,37.9642668000015,38.68150809998042,c,1,0.7042641000007279,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-150,z,19,3,4,z,1,0.36595770000712946,None,4,3,19,3,,,,,38.69752119999612,,38.681801200000336,38.69752119999612,39.680909399990924,39.680909399990924,39.680909399990924,39.680909399990924,39.69798480000463,40.18087640000158,40.18087640000158,40.54793959998642,z,1,0.36595770000712946,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-50,x,20,0,5,x,1,0.32974970000213943,None,5,0,20,0,,,,,40.56431839999277,,40.548211799992714,40.56431839999277,41.54790619999403,41.54790619999403,41.54790619999403,41.54790619999403,41.56459520000499,42.047793299978366,42.047793299978366,42.38118029999896,x,1,0.32974970000213943,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
150,v,21,1,5,v,1,0.49331630000961013,None,5,1,21,1,,,,,42.39774429998943,,42.38147989998106,42.39774429998943,43.381016200000886,43.381016200000886,43.381016200000886,43.381016200000886,43.39762299999711,43.88098859999445,43.88098859999445,44.38144840000314,v,1,0.49331630000961013,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
50,c,22,2,5,c,1,0.45603299999493174,None,5,2,22,2,,,,,44.39765790000092,,44.3817511999805,44.39765790000092,45.381215400004294,45.381215400004294,45.381215400004294,45.381215400004294,45.39771920000203,45.881330300006084,45.881330300006084,46.3482714999991,c,1,0.45603299999493174,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-150,z,23,3,5,z,1,0.47455539999646135,None,5,3,23,3,,,,,46.36451379998471,,46.348580999998376,46.36451379998471,47.347740299999714,47.347740299999714,47.347740299999714,47.347740299999714,47.36421519998112,47.84750209999038,47.84750209999038,48.33149899999262,z,1,0.47455539999646135,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-50,x,24,0,6,c,0,0.32818609999958426,None,6,0,24,0,,,,,48.34774529997958,,48.331787999981316,48.34774529997958,49.33199809998041,49.33199809998041,49.33199809998041,49.33199809998041,49.348403799987864,49.83105290000094,49.83105290000094,50.164190599985886,c,0,0.32818609999958426,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
150,v,25,1,6,v,1,0.40736610000021756,None,6,1,25,1,,,,,50.18119959998876,,50.164392199978465,50.18119959998876,51.164244599989615,51.164244599989615,51.164244599989615,51.164244599989615,51.18077589999302,51.6639276999922,51.6639276999922,52.08165559999179,v,1,0.40736610000021756,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
50,c,26,2,6,c,1,0.4825461999862455,None,6,2,26,2,,,,,52.097533599997405,,52.08201449998887,52.097533599997405,53.08100390000618,53.08100390000618,53.08100390000618,53.08100390000618,53.09750819997862,53.59784010000294,53.59784010000294,54.08109429999604,c,1,0.4825461999862455,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-150,z,27,3,6,z,1,0.377441299991915,None,6,3,27,3,,,,,54.097534300002735,,54.08138610000606,54.097534300002735,55.08105280000018,55.08105280000018,55.08105280000018,55.08105280000018,55.09725099999923,55.58054059999995,55.58054059999995,55.96439039998222,z,1,0.377441299991915,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-50,x,28,0,7,x,1,0.40620620001573116,None,7,0,28,0,,,,,55.9807831000071,,55.96466899997904,55.9807831000071,56.964317399979336,56.964317399979336,56.964317399979336,56.964317399979336,56.9805623999855,57.46424249999109,57.46424249999109,57.88173709998955,x,1,0.40620620001573116,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
150,v,29,1,7,v,1,0.3203952999901958,None,7,1,29,1,,,,,57.89839389998815,,57.88209719999577,57.89839389998815,58.88231270000688,58.88231270000688,58.88231270000688,58.88231270000688,58.89880549997906,59.39796450000722,59.39796450000722,59.733556399994995,v,1,0.3203952999901958,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
50,c,30,2,7,c,1,0.4892726000107359,None,7,2,30,2,,,,,59.74777509999694,,59.73410689999582,59.74777509999694,60.74746589999995,60.74746589999995,60.74746589999995,60.74746589999995,60.74746589999995,61.24742259999039,61.24742259999039,61.74789850000525,c,1,0.4892726000107359,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-150,z,31,3,7,z,1,0.33237390001886524,None,7,3,31,3,,,,,61.764006699988386,,61.748114699992584,61.764006699988386,62.748968500003684,62.748968500003684,62.748968500003684,62.748968500003684,62.76600159998634,63.248967799998354,63.248967799998354,63.58441599999787,z,1,0.33237390001886524,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-50,x,32,0,8,x,1,0.35247029998572543,None,8,0,32,0,,,,,63.599093800003175,,63.58482029999141,63.599093800003175,64.59908119999454,64.59908119999454,64.59908119999454,64.59908119999454,64.59908119999454,65.10187869999208,65.10187869999208,65.46526769999764,x,1,0.35247029998572543,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
150,v,33,1,8,v,1,0.3755210000090301,None,8,1,33,1,,,,,65.48147549998248,,65.46563309998601,65.48147549998248,66.48188089998439,66.48188089998439,66.48188089998439,66.48188089998439,66.48188089998439,66.96540499999537,66.96540499999537,67.35018429998308,v,1,0.3755210000090301,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
50,c,34,2,8,c,1,0.39080269998521544,None,8,2,34,2,,,,,67.36539599997923,,67.35065119998762,67.36539599997923,68.36562359999516,68.36562359999516,68.36562359999516,68.36562359999516,68.36562359999516,68.84956189998775,68.84956189998775,69.25017439998919,c,1,0.39080269998521544,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-150,z,35,3,8,z,1,0.4275979000085499,None,8,3,35,3,,,,,69.26603909998084,,69.25089249998564,69.26603909998084,70.26468209997984,70.26468209997984,70.26468209997984,70.26468209997984,70.28269669998554,70.76550989999669,70.76550989999669,71.19959689999814,z,1,0.4275979000085499,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-50,x,36,0,9,x,1,0.404536799993366,None,9,0,36,0,,,,,71.2154840999865,,71.19997399998829,71.2154840999865,72.19891129998723,72.19891129998723,72.19891129998723,72.19891129998723,72.2166287,72.69948069998645,72.69948069998645,73.11402629999793,x,1,0.404536799993366,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
150,v,37,1,9,v,1,0.2970713000104297,None,9,1,37,1,,,,,73.13047259999439,,73.1142343999818,73.13047259999439,74.11463569998159,74.11463569998159,74.11463569998159,74.11463569998159,74.13091829998302,74.61387659999309,74.61387659999309,74.91427889998886,v,1,0.2970713000104297,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
50,c,38,2,9,c,1,0.44054579999647103,None,9,2,38,2,,,,,74.93049919998157,,74.9145030999789,74.93049919998157,75.91420149998157,75.91420149998157,75.91420149998157,75.91420149998157,75.93053539999528,76.41422380000586,76.41422380000586,76.86491319999914,c,1,0.44054579999647103,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-150,z,39,3,9,z,1,0.3354968999919947,None,9,3,39,3,,,,,76.88080179999815,,76.86513029999333,76.88080179999815,77.86422210000455,77.86422210000455,77.86422210000455,77.86422210000455,77.8814541999891,78.36467290000292,78.36467290000292,78.71398279999266,z,1,0.3354968999919947,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-50,x,40,0,10,x,1,0.5245320000103675,None,10,0,40,0,,,,,78.73043890000554,,78.71421310000005,78.73043890000554,79.713940799993,79.713940799993,79.713940799993,79.713940799993,79.73053949998575,80.21409179997863,80.21409179997863,80.7476509999833,x,1,0.5245320000103675,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
150,v,41,1,10,v,1,0.34971110001788475,None,10,1,41,1,,,,,80.76396599999862,,80.7479478000023,80.76396599999862,81.7638283999986,81.7638283999986,81.7638283999986,81.7638283999986,81.78111609999905,82.24751869999454,82.24751869999454,82.59774769999785,v,1,0.34971110001788475,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
50,c,42,2,10,c,1,0.5845486999896821,None,10,2,42,2,,,,,82.61379939998733,,82.59803559997818,82.61379939998733,83.59701120000682,83.59701120000682,83.59701120000682,83.59701120000682,83.61359480000101,84.09705459998804,84.09705459998804,84.69749530000263,c,1,0.5845486999896821,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-150,z,43,3,10,z,1,0.28501399999368005,None,10,3,43,3,,,,,84.7136698999966,,84.69773809998878,84.7136698999966,85.69872789998772,85.69872789998772,85.69872789998772,85.69872789998772,85.7150804999983,86.19895669998368,86.19895669998368,86.49893109998084,z,1,0.28501399999368005,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-50,x,44,0,11,x,1,0.3398711000045296,None,11,0,44,0,,,,,86.51461369998287,,86.49935209998512,86.51461369998287,87.49869029998081,87.49869029998081,87.49869029998081,87.49869029998081,87.51571599999443,87.99865629998385,87.99865629998385,88.34869149999577,x,1,0.3398711000045296,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
150,v,45,1,11,v,1,0.5372363000060432,None,11,1,45,1,,,,,88.36423969999305,,88.34921829999075,88.36423969999305,89.348642500001,89.348642500001,89.348642500001,89.348642500001,89.3667592999991,89.84945009998046,89.84945009998046,90.39876829998684,v,1,0.5372363000060432,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
50,c,46,2,11,c,1,0.41477979999035597,None,11,2,46,2,,,,,90.41499540000223,,90.39916820000508,90.41499540000223,91.41486059999443,91.41486059999443,91.41486059999443,91.41486059999443,91.43201739998767,91.91524989999016,91.91524989999016,92.33308009998291,c,1,0.41477979999035597,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-150,z,47,3,11,z,1,0.25947679998353124,None,11,3,47,3,,,,,92.34756719999132,,92.33352660000673,92.34756719999132,93.33227759998408,93.33227759998408,93.33227759998408,93.33227759998408,93.3486261999933,93.8484419999877,93.8484419999877,94.11551959998906,z,1,0.25947679998353124,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-50,x,48,0,12,x,1,0.33527710000635125,None,12,0,48,0,,,,,94.13160279998556,,94.11591949997819,94.13160279998556,95.1160760000057,95.1160760000057,95.1160760000057,95.1160760000057,95.1323881999997,95.63122069998644,95.63122069998644,95.98223259998485,x,1,0.33527710000635125,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
150,v,49,1,12,v,1,0.3607683000154793,None,12,1,49,1,,,,,95.99777679998078,,95.98267219998525,95.99777679998078,96.98187679998227,96.98187679998227,96.98187679998227,96.98187679998227,96.99833879998187,97.48239099999773,97.48239099999773,97.84769239998423,v,1,0.3607683000154793,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
50,c,50,2,12,c,1,0.41483950000838377,None,12,2,50,2,,,,,97.8638665000035,,97.84797469998011,97.8638665000035,98.84885589999612,98.84885589999612,98.84885589999612,98.84885589999612,98.86570009999559,99.3488005999825,99.3488005999825,99.76675690000411,c,1,0.41483950000838377,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-150,z,51,3,12,z,1,0.2619612999842502,None,12,3,51,3,,,,,99.78134200000204,,99.76724169999943,99.78134200000204,100.78177830000641,100.78177830000641,100.78177830000641,100.78177830000641,100.78177830000641,101.26605979999295,101.26605979999295,101.53402969997842,z,1,0.2619612999842502,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-50,x,52,0,13,x,1,0.2900030000018887,None,13,0,52,0,,,,,101.54814020000049,,101.5347555000044,101.54814020000049,102.54958769999212,102.54958769999212,102.54958769999212,102.54958769999212,102.54958769999212,103.04853869997896,103.04853869997896,103.347277199995,x,1,0.2900030000018887,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
150,v,53,1,13,v,1,0.3709912000049371,None,13,1,53,1,,,,,103.36342419998255,,103.34759530000156,103.36342419998255,104.34920309999143,104.34920309999143,104.34920309999143,104.34920309999143,104.36455769999884,104.84728570000152,104.84728570000152,105.23245429998497,v,1,0.3709912000049371,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
50,c,54,2,13,c,1,0.37831200001528487,None,13,2,54,2,,,,,105.24746889999369,,105.23294839999289,105.24746889999369,106.24757999999565,106.24757999999565,106.24757999999565,106.24757999999565,106.24757999999565,106.74752119998448,106.74752119998448,107.13297169998987,c,1,0.37831200001528487,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-150,z,55,3,13,z,1,0.2815294000029098,None,13,3,55,3,,,,,107.14860299997963,,107.13345219998155,107.14860299997963,108.14961219998077,108.14961219998077,108.14961219998077,108.14961219998077,108.14961219998077,108.63217569998233,108.63217569998233,108.91497509999317,z,1,0.2815294000029098,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-50,x,56,0,14,x,1,0.28003899997565895,None,14,0,56,0,,,,,108.93015109997941,,108.91537929998594,108.93015109997941,109.91404959998908,109.91404959998908,109.91404959998908,109.91404959998908,109.9313096999831,110.41457759999321,110.41457759999321,110.69961710000644,x,1,0.28003899997565895,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
150,v,57,1,14,v,1,0.32776029998785816,None,14,1,57,1,,,,,110.71428459999152,,110.70005099999253,110.71428459999152,111.69922539999243,111.69922539999243,111.69922539999243,111.69922539999243,111.7158374999999,112.21543710000697,112.21543710000697,112.54952679999406,v,1,0.32776029998785816,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
50,c,58,2,14,c,1,0.40634340001270175,None,14,2,58,2,,,,,112.56367319999845,,112.55008049999014,112.56367319999845,113.5479851999844,113.5479851999844,113.5479851999844,113.5479851999844,113.56510119998711,114.06584389999625,114.06584389999625,114.48237280000467,c,1,0.40634340001270175,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-150,z,59,3,14,z,1,0.24422059999778867,None,14,3,59,3,,,,,114.49786969998968,,114.48276369998348,114.49786969998968,115.49767310000607,115.49767310000607,115.49767310000607,115.49767310000607,115.49767310000607,115.98204539998551,115.98204539998551,116.23258389998227,z,1,0.24422059999778867,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
-50,x,60,0,15,c,0,0.2687492999830283,None,15,0,60,0,,,,,116.24872040000628,,116.23310779998428,116.24872040000628,117.24823669999023,117.24823669999023,117.24823669999023,117.24823669999023,117.24823669999023,117.748752399988,117.748752399988,118.03250420000404,c,0,0.2687492999830283,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
150,v,61,1,15,v,1,0.30499450000934303,None,15,1,61,1,,,,,118.04865079998854,,118.03290180000477,118.04865079998854,119.04872399999294,119.04872399999294,119.04872399999294,119.04872399999294,119.06567049998557,119.53111869998975,119.53111869998975,119.84704079999938,v,1,0.30499450000934303,None,,,,,001,001,2025-09-18_12h23.26.877,Motor Sequence Learning,,2025.1.1,60.1924110617832,2025-09-18 12h23.42.687764 +0530,
