pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Fixation.started,line1.started,line2.started,line3.started,line4.started,Fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,10,2,2,c,1,0.726180600002408,None,2,2,10,2,,,,,21.750872100004926,,21.736783400003333,21.750872100004926,22.734361499984516,22.734361499984516,22.734361499984516,22.734361499984516,22.751996400009375,23.251195099990582,23.251195099990582,23.985443599987775,c,1,0.726180600002408,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-150,z,11,3,2,z,1,0.5695628999965265,None,2,3,11,3,,,,,24.000929800007725,,23.986004000005778,24.000929800007725,25.00204429999576,25.00204429999576,25.00204429999576,25.00204429999576,25.00204429999576,25.484377599990694,25.484377599990694,26.069536199996946,z,1,0.5695628999965265,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-50,x,12,0,3,x,1,0.5806924999924377,None,3,0,12,0,,,,,26.085275499994168,,26.070171400002437,26.085275499994168,27.08454919999349,27.08454919999349,27.08454919999349,27.08454919999349,27.10030170000391,27.58519559999695,27.58519559999695,28.169485899998108,x,1,0.5806924999924377,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
150,v,13,1,3,v,1,0.5091671999834944,None,3,1,13,1,,,,,28.183924199984176,,28.17010729998583,28.183924199984176,29.185582000005525,29.185582000005525,29.185582000005525,29.185582000005525,29.185582000005525,29.68520000000717,29.68520000000717,30.202885900012916,v,1,0.5091671999834944,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
50,c,14,2,3,c,1,0.716279799991753,None,3,2,14,2,,,,,30.217270799999824,,30.20341320001171,30.217270799999824,31.21831639998709,31.21831639998709,31.21831639998709,31.21831639998709,31.21831639998709,31.717731000011554,31.717731000011554,32.43713559999014,c,1,0.716279799991753,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-150,z,15,3,3,z,1,0.6157815000042319,None,3,3,15,3,,,,,32.45027649999247,,32.43768259999342,32.45027649999247,33.451834999985294,33.451834999985294,33.451834999985294,33.451834999985294,33.451834999985294,33.95149440001114,33.95149440001114,34.569790200010175,z,1,0.6157815000042319,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-50,x,16,0,4,x,1,0.5492855999909807,None,4,0,16,0,,,,,34.583479900000384,,34.570873399992706,34.583479900000384,35.58493310000631,35.58493310000631,35.58493310000631,35.58493310000631,35.58493310000631,36.085765099996934,36.085765099996934,36.63622799998848,x,1,0.5492855999909807,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
150,v,17,1,4,v,1,0.40168810001341626,None,4,1,17,1,,,,,36.65162399999099,,36.636857000004966,36.65162399999099,37.65067609999096,37.65067609999096,37.65067609999096,37.65067609999096,37.65067609999096,38.15176659999997,38.15176659999997,38.56840109999757,v,1,0.40168810001341626,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
50,c,18,2,4,x,0,0.5387710000213701,None,4,2,18,2,,,,,38.58445299998857,,38.56891169998562,38.58445299998857,39.56835439999122,39.56835439999122,39.56835439999122,39.56835439999122,39.58417980000377,40.08351319999201,40.08351319999201,40.63607310000225,x,0,0.5387710000213701,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-150,z,19,3,4,z,1,0.46272149999276735,None,4,3,19,3,,,,,40.65086739999242,,40.637238800001796,40.65086739999242,41.651323500002036,41.651323500002036,41.651323500002036,41.651323500002036,41.651323500002036,42.150938700011466,42.150938700011466,42.61891150000156,z,1,0.46272149999276735,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-50,x,20,0,5,x,1,0.9970834999985527,None,5,0,20,0,,,,,42.63465449999785,,42.61946580000222,42.63465449999785,43.63428940001177,43.63428940001177,43.63428940001177,43.63428940001177,43.63428940001177,44.13531419998617,44.13531419998617,45.13608369999565,x,1,0.9970834999985527,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
150,v,21,1,5,v,1,0.4717102999857161,None,5,1,21,1,,,,,45.151447299984284,,45.136749500001315,45.151447299984284,46.15114860000904,46.15114860000904,46.15114860000904,46.15114860000904,46.15114860000904,46.65152039998793,46.65152039998793,47.13558199998806,v,1,0.4717102999857161,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
50,c,22,2,5,c,1,0.6513028000190388,None,5,2,22,2,,,,,47.150223400007235,,47.13628010000684,47.150223400007235,48.15123109999695,48.15123109999695,48.15123109999695,48.15123109999695,48.15123109999695,48.65180359999067,48.65180359999067,49.318076499999734,c,1,0.6513028000190388,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-150,z,23,3,5,z,1,0.6406819999974687,None,5,3,23,3,,,,,49.33416739999666,,49.31857589998981,49.33416739999666,50.31838889999199,50.31838889999199,50.31838889999199,50.31838889999199,50.33581499999855,50.81809939999948,50.81809939999948,51.46828760000062,z,1,0.6406819999974687,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-50,x,24,0,6,x,1,1.1108619000006001,None,6,0,24,0,,,,,51.483590799995,,51.46893070000806,51.483590799995,52.46845270000631,52.46845270000631,52.46845270000631,52.46845270000631,52.48509179998655,52.96840179999708,52.96840179999708,54.08567269999185,x,1,1.1108619000006001,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
150,v,25,1,6,v,1,0.38951919999090023,None,6,1,25,1,,,,,54.100771199999144,,54.08631559999776,54.100771199999144,55.08363720000489,55.08363720000489,55.08363720000489,55.08363720000489,55.100032299989834,55.601418300007936,55.601418300007936,56.00142980000237,v,1,0.38951919999090023,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
50,c,26,2,6,c,1,0.6020550999965053,None,6,2,26,2,,,,,56.01774770001066,,56.00196779999533,56.01774770001066,57.001296000002185,57.001296000002185,57.001296000002185,57.001296000002185,57.01874269999098,57.50142539999797,57.50142539999797,58.118858600006206,c,1,0.6020550999965053,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-150,z,27,3,6,z,1,0.4941930999921169,None,6,3,27,3,,,,,58.133970599999884,,58.119377399998484,58.133970599999884,59.11802359999274,59.11802359999274,59.11802359999274,59.11802359999274,59.1348716999928,59.61862409999594,59.61862409999594,60.11835949998931,z,1,0.4941930999921169,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-50,x,28,0,7,x,1,0.671386399975745,None,7,0,28,0,,,,,60.13357830001041,,60.11897909999243,60.13357830001041,61.11788860001252,61.11788860001252,61.11788860001252,61.11788860001252,61.134330800006865,61.61814310000045,61.61814310000045,62.30083649998414,x,1,0.671386399975745,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
150,v,29,1,7,v,1,0.5646546000207309,None,7,1,29,1,,,,,62.316626799991354,,62.30137359999935,62.316626799991354,63.301776300009806,63.301776300009806,63.301776300009806,63.301776300009806,63.31786869998905,63.803905999986455,63.803905999986455,64.38411360001191,v,1,0.5646546000207309,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
50,c,30,2,7,c,1,0.9330907000112347,None,7,2,30,2,,,,,64.4000473000051,,64.38511199998902,64.4000473000051,65.38520009999047,65.38520009999047,65.38520009999047,65.38520009999047,65.40038000000641,65.88437670000712,65.88437670000712,66.81895610000356,c,1,0.9330907000112347,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-150,z,31,3,7,z,1,0.7643016999936663,None,7,3,31,3,,,,,66.8333302999963,,66.81946460000472,66.8333302999963,67.81772719998844,67.81772719998844,67.81772719998844,67.81772719998844,67.83473000000231,68.31754109999747,68.31754109999747,69.08445729999221,z,1,0.7643016999936663,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-50,x,32,0,8,x,1,0.6629933000076562,None,8,0,32,0,,,,,69.09958639999968,,69.08497110000462,69.09958639999968,70.10140990000218,70.10140990000218,70.10140990000218,70.10140990000218,70.10140990000218,70.58380379999289,70.58380379999289,71.25078480000957,x,1,0.6629933000076562,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
150,v,33,1,8,v,1,0.5325600999931339,None,8,1,33,1,,,,,71.26631949999137,,71.25117060000775,71.26631949999137,72.26709929999197,72.26709929999197,72.26709929999197,72.26709929999197,72.26709929999197,72.7664356000023,72.7664356000023,73.30210969998734,v,1,0.5325600999931339,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
50,c,34,2,8,c,1,0.78776960002142,None,8,2,34,2,,,,,73.31658210000023,,73.30261740001151,73.31658210000023,74.31795709999278,74.31795709999278,74.31795709999278,74.31795709999278,74.31795709999278,74.81734849998611,74.81734849998611,75.6188400000101,c,1,0.78776960002142,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-150,z,35,3,8,z,1,0.5343718999938574,None,8,3,35,3,,,,,75.63398519999464,,75.61935319998884,75.63398519999464,76.63401959999464,76.63401959999464,76.63401959999464,76.63401959999464,76.63401959999464,77.13299690000713,77.13299690000713,77.67110430001048,z,1,0.5343718999938574,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-50,x,36,0,9,x,1,0.7529941000102554,None,9,0,36,0,,,,,77.6837314000004,,77.671700100007,77.6837314000004,78.68502810000791,78.68502810000791,78.68502810000791,78.68502810000791,78.68502810000791,79.18287180000334,79.18287180000334,79.95093260001158,x,1,0.7529941000102554,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
150,v,37,1,9,v,1,0.5675565999990795,None,9,1,37,1,,,,,79.96774079999886,,79.95141989999684,79.96774079999886,80.95104439998977,80.95104439998977,80.95104439998977,80.95104439998977,80.96876799999154,81.45195029999013,81.45195029999013,82.03382710000733,v,1,0.5675565999990795,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
50,c,38,2,9,c,1,0.7038689999899361,None,9,2,38,2,,,,,82.05109240001184,,82.0342864000122,82.05109240001184,83.03465409998898,83.03465409998898,83.03465409998898,83.03465409998898,83.05041399999755,83.55097789998399,83.55097789998399,84.26765200000955,c,1,0.7038689999899361,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-150,z,39,3,9,z,1,0.6430027000023983,None,9,3,39,3,,,,,84.28257330000633,,84.26821390000987,84.28257330000633,85.28235689998837,85.28235689998837,85.28235689998837,85.28235689998837,85.28235689998837,85.78239079998457,85.78239079998457,86.43400690000271,z,1,0.6430027000023983,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-50,x,40,0,10,x,1,0.505113799998071,None,10,0,40,0,,,,,86.44901750001009,,86.43481899998733,86.44901750001009,87.45004319999134,87.45004319999134,87.45004319999134,87.45004319999134,87.45004319999134,87.9497815000068,87.9497815000068,88.46732950001024,x,1,0.505113799998071,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
150,v,41,1,10,v,1,0.6183312000066508,None,10,1,41,1,,,,,88.48237690000678,,88.46787279998534,88.48237690000678,89.46719860000303,89.46719860000303,89.46719860000303,89.46719860000303,89.48272979998728,89.96752119998564,89.96752119998564,90.5989605000068,v,1,0.6183312000066508,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
50,c,42,2,10,c,1,1.041590000008,None,10,2,42,2,,,,,90.6166108000034,,90.5991909999866,90.6166108000034,91.60034559998894,91.60034559998894,91.60034559998894,91.60034559998894,91.6165386000066,92.09919649999938,92.09919649999938,93.15078369999537,c,1,1.041590000008,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-150,z,43,3,10,z,1,0.6983127999992575,None,10,3,43,3,,,,,93.16531250000116,,93.15148070000578,93.16531250000116,94.15064840001287,94.15064840001287,94.15064840001287,94.15064840001287,94.16733399999794,94.64990329998545,94.64990329998545,95.35215270001208,z,1,0.6983127999992575,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-50,x,44,0,11,x,1,0.5918008000007831,None,11,0,44,0,,,,,95.3659556999919,,95.35277200001292,95.3659556999919,96.36595820001094,96.36595820001094,96.36595820001094,96.36595820001094,96.36595820001094,96.86750630001188,96.86750630001188,97.46661589998985,x,1,0.5918008000007831,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
150,v,45,1,11,v,1,0.5449546999880113,None,11,1,45,1,,,,,97.48295139998663,,97.46695500001078,97.48295139998663,98.46666860001278,98.46666860001278,98.46666860001278,98.46666860001278,98.48379410000052,98.96611619999749,98.96611619999749,99.51550089998636,v,1,0.5449546999880113,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
50,c,46,2,11,c,1,0.876814999995986,None,11,2,46,2,,,,,99.53201540000737,,99.51580110000214,99.53201540000737,100.51740559999598,100.51740559999598,100.51740559999598,100.51740559999598,100.53379099999438,101.01684679999016,101.01684679999016,101.89950070000486,c,1,0.876814999995986,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-150,z,47,3,11,z,1,0.4613725999952294,None,11,3,47,3,,,,,101.91526639999938,,101.8997243999911,101.91526639999938,102.89994490001118,102.89994490001118,102.89994490001118,102.89994490001118,102.9170759000117,103.39851530001033,103.39851530001033,103.86550210000132,z,1,0.4613725999952294,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-50,x,48,0,12,x,1,0.5106844999827445,None,12,0,48,0,,,,,103.88183619998745,,103.86580689999391,103.88183619998745,104.8649965999939,104.8649965999939,104.8649965999939,104.8649965999939,104.88199180000811,105.36532149999402,105.36532149999402,105.88205260000541,x,1,0.5106844999827445,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
150,v,49,1,12,v,1,0.33013809999101795,None,12,1,49,1,,,,,105.898612399993,,105.88244990000385,105.898612399993,106.88270550000016,106.88270550000016,106.88270550000016,106.88270550000016,106.89970639999956,107.38239119999344,107.38239119999344,107.71725929999957,v,1,0.33013809999101795,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
50,c,50,2,12,c,1,0.6575602999946568,None,12,2,50,2,,,,,107.73177589999977,,107.71764620000613,107.73177589999977,108.73235499998555,108.73235499998555,108.73235499998555,108.73235499998555,108.73235499998555,109.23213869999745,109.23213869999745,109.90046110001276,c,1,0.6575602999946568,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-150,z,51,3,12,z,1,2.0403618999989703,None,12,3,51,3,,,,,109.91542509998544,,109.90099090000149,109.91542509998544,110.91481270000804,110.91481270000804,110.91481270000804,110.91481270000804,110.91481270000804,111.3999130000011,111.3999130000011,113.45063209999353,z,1,2.0403618999989703,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-50,x,52,0,13,x,1,1.1149418999848422,None,13,0,52,0,,,,,113.46668179999688,,113.45109519999824,113.46668179999688,114.45013250000193,114.45013250000193,114.45013250000193,114.45013250000193,114.46743079999578,114.95071710000047,114.95071710000047,116.06794209999498,x,1,1.1149418999848422,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
150,v,53,1,13,v,1,0.43157349998364225,None,13,1,53,1,,,,,116.08336580000469,,116.068575399986,116.08336580000469,117.08360069998889,117.08360069998889,117.08360069998889,117.08360069998889,117.08360069998889,117.58346689998871,117.58346689998871,118.01849739998579,v,1,0.43157349998364225,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
50,c,54,2,13,c,1,0.9765315999975428,None,13,2,54,2,,,,,118.03283270000247,,118.0190864999895,118.03283270000247,119.03349929998512,119.03349929998512,119.03349929998512,119.03349929998512,119.03349929998512,119.5169431999966,119.5169431999966,120.50158589999774,c,1,0.9765315999975428,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-150,z,55,3,13,z,1,1.0655516999831889,None,13,3,55,3,,,,,120.51552340001217,,120.50225570000475,120.51552340001217,121.51587589998962,121.51587589998962,121.51587589998962,121.51587589998962,121.51587589998962,122.00076389999595,122.00076389999595,123.06993279999006,z,1,1.0655516999831889,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-50,x,56,0,14,x,1,0.5987707999884151,None,14,0,56,0,,,,,123.08270979998633,,123.07056260001264,123.08270979998633,124.082940399996,124.082940399996,124.082940399996,124.082940399996,124.082940399996,124.58409889999893,124.58409889999893,125.18560130000697,x,1,0.5987707999884151,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
150,v,57,1,14,v,1,0.4721295000053942,None,14,1,57,1,,,,,125.19894780000322,,125.18633970001247,125.19894780000322,126.18420049999258,126.18420049999258,126.18420049999258,126.18420049999258,126.19979559999774,126.70015889999922,126.70015889999922,127.18431499999133,v,1,0.4721295000053942,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
50,c,58,2,14,c,1,0.7799872999894433,None,14,2,58,2,,,,,127.1996194999956,,127.18514570000116,127.1996194999956,128.1835456000117,128.1835456000117,128.1835456000117,128.1835456000117,128.20020689998637,128.68403259999468,128.68403259999468,129.46877189999213,c,1,0.7799872999894433,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-150,z,59,3,14,z,1,0.6625003000081051,None,14,3,59,3,,,,,129.4820783000032,,129.4694932999846,129.4820783000032,130.48204689999693,130.48204689999693,130.48204689999693,130.48204689999693,130.48204689999693,130.98348560000886,130.98348560000886,131.6504089999944,z,1,0.6625003000081051,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
-50,x,60,0,15,x,1,0.7901984000054654,None,15,0,60,0,,,,,131.66649689999758,,131.65099039999768,131.66649689999758,132.64982329998747,132.64982329998747,132.64982329998747,132.64982329998747,132.66594820001046,133.15003039999283,133.15003039999283,133.95163669998874,x,1,0.7901984000054654,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
150,v,61,1,15,v,1,0.4502902000094764,None,15,1,61,1,,,,,133.9663254999905,,133.95221909999964,133.9663254999905,134.9655216000101,134.9655216000101,134.9655216000101,134.9655216000101,134.9655216000101,135.46634109999286,135.46634109999286,135.91878539999016,v,1,0.4502902000094764,None,,,,,003,001,2025-09-18_21h56.44.917,Motor Sequence Learning,,2025.1.1,59.655691212536524,2025-09-18 21h56.52.669027 +0530,
