reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
5,6,21,23,23,0,t,3.9974557000678033,None,0,23,23,73,55.41108259977773,,55.40047229989432,55.41108259977773,56.39574609999545,56.39574609999545,56.411689299857244,60.39579929993488,t,3.9974557000678033,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
20,22,60,24,24,0,t,6.152267800178379,None,0,24,24,85,60.41153799998574,,60.4021547997836,60.41153799998574,61.41139669995755,61.41139669995755,61.41139669995755,67.57800119998865,t,6.152267800178379,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
27,29,30,25,25,0,t,0.025131999980658293,None,0,25,25,24,67.59493979997933,,67.5809825998731,67.59493979997933,68.57924119988456,68.57924119988456,68.59531249990687,68.61229819990695,t,0.025131999980658293,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
78,117,365,26,26,0,t,0.31480200006626546,None,0,26,26,68,68.62773059983738,,68.6175571999047,68.62773059983738,69.61184719996527,69.61184719996527,69.6282456999179,69.92905479995534,t,0.31480200006626546,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
11,12,60,27,27,0,t,1.103162599960342,None,0,27,27,5,69.94428139994852,,69.93278699996881,69.94428139994852,70.92824339983054,70.92824339983054,70.9442410999909,72.04473239998333,t,1.103162599960342,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
78,79,7,28,28,0,l,1.0654223000165075,None,0,28,28,61,72.06121629988775,,72.04810089990497,72.06121629988775,73.04440139979124,73.04440139979124,73.06160169979557,74.11227109981701,l,1.0654223000165075,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
40,41,7,29,29,0,l,0.8028864001389593,None,0,29,29,31,74.12726719980128,,74.1166448998265,74.12726719980128,75.11131999990903,75.11131999990903,75.1283768999856,75.92950079985894,l,0.8028864001389593,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
49,98,730,30,30,0,t,1.2482332999352366,None,0,30,30,49,75.94467889983207,,75.93448149994947,75.94467889983207,76.94517289986834,76.94517289986834,76.94517289986834,78.19428109982982,t,1.2482332999352366,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
27,28,14,31,31,0,t,0.6981021999381483,None,0,31,31,22,78.21051529981196,,78.19747319980524,78.21051529981196,79.19492529984564,79.19492529984564,79.2118680998683,79.89740579994395,t,0.6981021999381483,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
35,37,21,32,32,0,t,0.4862725001294166,None,0,32,32,93,79.91105379979126,,79.90443409979343,79.91105379979126,80.91042989981361,80.91042989981361,80.91042989981361,81.41240769997239,t,0.4862725001294166,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
78,81,21,33,33,0,l,1.0296205000486225,None,0,33,33,63,81.42737519997172,,81.41788149997592,81.42737519997172,82.41204749979079,82.41204749979079,82.42859239992686,83.44420859985985,l,1.0296205000486225,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
15,19,180,34,34,0,t,1.2864216000307351,None,0,34,34,17,83.46047169994563,,83.44758599996567,83.46047169994563,84.44362419983372,84.44362419983372,84.46061969990842,85.74420619988814,t,1.2864216000307351,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
40,42,30,35,35,0,l,0.529779199976474,None,0,35,35,34,85.76023309980519,,85.7477637999691,85.76023309980519,86.74334279983304,86.74334279983304,86.76024529989809,87.27748839999549,l,0.529779199976474,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
67,69,14,36,36,0,l,0.511612500064075,None,0,36,36,52,87.29340229998343,,87.280358399963,87.29340229998343,88.27687029982917,88.27687029982917,88.29348569991998,88.79378509987146,l,0.511612500064075,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
5,8,365,37,37,0,l,0.3208574000746012,None,0,37,37,78,88.81001499993727,,88.79697729996406,88.81001499993727,89.79367639985867,89.79367639985867,89.81016709981486,90.12716519995593,l,0.3208574000746012,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
20,21,30,38,38,0,t,0.3609306998550892,None,0,38,38,84,90.14346789987758,,90.13033159985207,90.14346789987758,91.12678459985182,91.12678459985182,91.1437138998881,91.49372929986566,t,0.3609306998550892,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
11,12,7,39,39,0,t,0.2841334000695497,None,0,39,39,1,91.50998689979315,,91.49691589991562,91.50998689979315,92.4934898999054,92.4934898999054,92.51021269988269,92.79385389992967,t,0.2841334000695497,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
40,42,21,40,40,0,t,0.3472750000655651,None,0,40,40,33,92.81007159990259,,92.79672209988348,92.81007159990259,93.79362879996188,93.79362879996188,93.81077489978634,94.14380109985359,t,0.3472750000655651,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
67,134,730,41,41,0,t,0.25293330010026693,None,0,41,41,59,94.16041199979372,,94.14587239990942,94.16041199979372,95.14403669978492,95.14403669978492,95.16042279987596,95.41056319978088,t,0.25293330010026693,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
27,28,1,42,42,0,l,0.25891339988447726,None,0,42,42,20,95.42680509993806,,95.41294289985672,95.42680509993806,96.41045519988984,96.41045519988984,96.42717589996755,96.67736229998991,l,0.25891339988447726,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
40,41,14,43,43,0,t,0.23711020010523498,None,0,43,43,32,96.69335819990374,,96.68107619998045,96.69335819990374,97.6771503998898,97.6771503998898,97.69373849988915,97.9275143998675,t,0.23711020010523498,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
49,62,180,44,44,0,l,0.24784089997410774,None,0,44,44,47,97.94335409998894,,97.9301016998943,97.94335409998894,98.92751609999686,98.92751609999686,98.9439512998797,99.17752559995279,l,0.24784089997410774,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
35,44,180,45,45,0,l,0.29539159988053143,None,0,45,45,97,99.19374359981157,,99.1810221998021,99.19374359981157,100.17678909981623,100.17678909981623,100.19364279997535,100.47750409995206,l,0.29539159988053143,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
5,6,1,46,46,0,l,0.6623814001213759,None,0,46,46,70,100.4938735999167,,100.48143479996361,100.4938735999167,101.47737029986456,101.47737029986456,101.49393399991095,102.14421299984679,l,0.6623814001213759,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
35,70,730,47,47,0,l,0.21978410007432103,None,0,47,47,99,102.1599683999084,,102.1463000997901,102.1599683999084,103.14408269990236,103.14408269990236,103.16063989978284,103.37710139993578,l,0.21978410007432103,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
67,73,60,48,48,0,t,0.5935879999306053,None,0,48,48,55,103.39371019997634,,103.37997199990787,103.39371019997634,104.37719129980542,104.37719129980542,104.39381299982779,104.97809649980627,t,0.5935879999306053,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
5,7,180,49,49,0,t,7.309131100075319,None,0,49,49,77,104.99355109990574,,104.98247259994969,104.99355109990574,105.99517349991947,105.99517349991947,105.99517349991947,113.31122179981321,t,7.309131100075319,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
49,54,60,50,50,0,t,0.15608570002950728,None,0,50,50,45,113.32655539992265,,113.31466789986007,113.32655539992265,114.31020269985311,114.31020269985311,114.32684100000188,114.47727539995685,t,0.15608570002950728,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
27,41,365,51,51,0,l,0.3045385000295937,None,0,51,51,28,114.49332829983905,,114.4815263999626,114.49332829983905,115.47695839987136,115.47695839987136,115.49355149990879,115.79363779979758,l,0.3045385000295937,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
40,50,180,52,52,0,t,0.339010399999097,None,0,52,52,37,115.8098790999502,,115.79684809991159,115.8098790999502,116.79358549998142,116.79358549998142,116.81091949995607,117.1440900999587,t,0.339010399999097,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
15,16,21,53,53,0,t,9.785391400102526,None,0,53,53,13,117.16019929992035,,117.14861839986406,117.16019929992035,118.14368089986965,118.14368089986965,118.16028519999236,127.94385989988223,t,9.785391400102526,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
11,17,365,54,54,0,l,1.2810683001298457,None,0,54,54,8,127.96076249983162,,127.94781519984826,127.96076249983162,128.94335249997675,128.94335249997675,128.96055259997956,130.22884869994596,l,1.2810683001298457,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
78,156,730,55,55,0,t,0.5146656001452357,None,0,55,55,69,130.2433987997938,,130.23327269987203,130.2433987997938,131.24512699991465,131.24512699991465,131.24512699991465,131.7631056997925,t,0.5146656001452357,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
20,21,21,56,56,0,t,0.37475980003364384,None,0,56,56,83,131.7773689997848,,131.76834089984186,131.7773689997848,132.7770911999978,132.7770911999978,132.7770911999978,133.16130009992048,t,0.37475980003364384,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
67,84,180,57,57,0,t,0.3188897001091391,None,0,57,57,57,133.1766204999294,,133.1659901998937,133.1766204999294,134.1611786999274,134.1611786999274,134.17806649999693,134.4948424999602,t,0.3188897001091391,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
5,6,14,58,58,0,l,0.5791611999738961,None,0,58,58,72,134.51016099983826,,134.49955279985443,134.51016099983826,135.51108909980394,135.51108909980394,135.51108909980394,136.09471109998412,l,0.5791611999738961,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
49,52,30,59,59,0,l,0.1681727000977844,None,0,59,59,44,136.10988739994355,,136.09904449991882,136.10988739994355,137.11096209986135,137.11096209986135,137.11096209986135,137.29443509993143,l,0.1681727000977844,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
40,45,90,60,60,0,l,0.11592739983461797,None,0,60,60,36,137.3106249999255,,137.29853379982524,137.3106249999255,138.30967419990338,138.30967419990338,138.32590319984592,138.42898829979822,l,0.11592739983461797,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
15,16,1,61,61,0,t,0.14950970001518726,None,0,61,61,10,138.44326399988495,,138.4336323000025,138.44326399988495,139.44383449992165,139.44383449992165,139.44383449992165,139.59452189994045,t,0.14950970001518726,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
67,101,365,62,62,0,t,0.2292038998566568,None,0,62,62,58,139.60946509987116,,139.59849509992637,139.60946509987116,140.59327819989994,140.59327819989994,140.6094421998132,140.82755119982176,t,0.2292038998566568,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
15,16,14,63,63,0,t,0.3651272999122739,None,0,63,63,12,140.84315069997683,,140.83309029997326,140.84315069997683,141.8275029999204,141.8275029999204,141.84461239981465,142.1960016998928,t,0.3651272999122739,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
35,38,60,64,64,0,l,0.5591110000386834,None,0,64,64,95,142.21045559993945,,142.20114809996448,142.21045559993945,143.21002459991723,143.21002459991723,143.21002459991723,143.77797179995105,l,0.5591110000386834,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
5,6,60,65,65,0,t,23.18327059992589,None,0,65,65,75,143.79379519983195,,143.7809097999707,143.79379519983195,144.77846499998122,144.77846499998122,144.79392459988594,167.97684479993768,t,23.18327059992589,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
35,53,365,66,66,0,l,0.9952421998605132,None,0,66,66,98,167.99312569992617,,167.98049549991265,167.99312569992617,168.97694520000368,168.97694520000368,168.99351949989796,169.97822769987397,l,0.9952421998605132,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
27,31,90,67,67,0,l,0.6655389999505132,None,0,67,67,26,169.99348089983687,,169.9841826998163,169.99348089983687,170.99431449989788,170.99431449989788,170.99431449989788,171.66167539986782,l,0.6655389999505132,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
15,16,7,68,68,0,t,4.621700400020927,None,0,68,68,11,171.67739919992164,,171.66770549979992,171.67739919992164,172.67631689994596,172.67631689994596,172.67631689994596,177.31119099981152,t,4.621700400020927,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
5,6,7,69,69,0,t,1.2601036000996828,None,0,69,69,71,177.32669469993562,,177.3157746999059,177.32669469993562,178.31069059995934,178.31069059995934,178.32728139986284,179.57679339987226,t,1.2601036000996828,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
27,34,180,70,70,0,t,1.9115480999462306,None,0,70,70,27,179.59313609986566,,179.5815724998247,179.59313609986566,180.5767585998401,180.5767585998401,180.59372619981878,182.4944666000083,t,1.9115480999462306,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
11,12,14,71,71,0,l,0.44799500005319715,None,0,71,71,2,182.50960559980012,,182.5009926999919,182.50960559980012,183.49345089984126,183.49345089984126,183.5097955998499,183.9441481998656,l,0.44799500005319715,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
15,17,60,72,72,0,l,0.829950800165534,None,0,72,72,15,183.95898779993877,,183.9497327997815,183.95898779993877,184.94391229981557,184.94391229981557,184.96008849982172,185.77776999981143,l,0.829950800165534,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
78,85,60,73,73,0,l,1.5824543999042362,None,0,73,73,65,185.79239289998077,,185.78220009990036,185.79239289998077,186.79399919998832,186.79399919998832,186.79399919998832,188.37823189981282,l,1.5824543999042362,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
27,28,7,74,74,0,l,2.4350932999514043,None,0,74,74,21,188.39311239984818,,188.38330659992062,188.39311239984818,189.39196509984322,189.39196509984322,189.40849969978444,191.8428039997816,l,2.4350932999514043,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
5,6,30,75,75,0,l,1.6223579000215977,None,0,75,75,74,191.85900599998422,,191.84599850000814,191.85900599998422,192.84344819979742,192.84344819979742,192.8600667999126,194.47735219984315,l,1.6223579000215977,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
5,10,730,76,76,0,t,2.2291449999902397,None,0,76,76,79,194.4921232999768,,194.4825822999701,194.4921232999768,195.49305489985272,195.49305489985272,195.49305489985272,197.72768439981155,t,2.2291449999902397,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
11,13,90,77,77,0,t,0.8304597998503596,None,0,77,77,6,197.74287809990346,,197.7328209998086,197.74287809990346,198.74242569995113,198.74242569995113,198.74242569995113,199.5777557999827,t,0.8304597998503596,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
20,23,90,78,78,0,t,0.5722310999408364,None,0,78,78,86,199.59289939980954,,199.58284319983795,199.59289939980954,200.59281999990344,200.59281999990344,200.59281999990344,201.1780518000014,t,0.5722310999408364,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
11,14,180,79,79,0,l,0.5418726000934839,None,0,79,79,7,201.19275199994445,,201.18367549986579,201.19275199994445,202.19316519983113,202.19316519983113,202.2098955998663,202.74328749999404,l,0.5418726000934839,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
15,23,365,80,80,0,l,0.9268257000949234,None,0,80,80,18,202.7583329998888,,202.74871349986643,202.7583329998888,203.7432699999772,203.7432699999772,203.7604679998476,204.6766393999569,l,0.9268257000949234,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
