thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
10,0,10,[np.float64(-0.285)],[np.float64(0.325)],[1],[0],[0],[1.0337641000223812],['Target'],10,0,10,0,20.063860700000077,,5,20.049489500001073,20.063860700000077,20.063860700000077,0.014331000013044104,21.083355800015852,[np.float64(-0.285)],[np.float64(0.325)],[1],[0],[0],[1.0337641000223812],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
11,0,11,[np.float64(-0.49666666666666665)],[np.float64(0.25166666666666665)],[1],[0],[0],[2.6327566000109073],['Target'],11,0,11,0,21.113891600019997,,10,21.100601200014353,21.113891600019997,21.113891600019997,0.017058500001439825,23.73346390001825,[np.float64(-0.49666666666666665)],[np.float64(0.25166666666666665)],[1],[0],[0],[2.6327566000109073],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
12,0,12,[np.float64(-0.14666666666666667)],[np.float64(0.26166666666666666)],[1],[0],[0],[1.0716039999970235],['Target'],12,0,12,0,23.764043600007426,,5,23.745428300026106,23.764043600007426,23.764043600007426,0.01177140002255328,24.81710860002204,[np.float64(-0.14666666666666667)],[np.float64(0.26166666666666666)],[1],[0],[0],[1.0716039999970235],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
13,0,13,[np.float64(-0.47833333333333333)],[np.float64(0.17166666666666666)],[1],[0],[0],[1.189599699981045],['Target'],13,0,13,0,24.847812600026373,,5,24.826857200008817,24.847812600026373,24.847812600026373,0.009595800016541034,26.016598200018052,[np.float64(-0.47833333333333333)],[np.float64(0.17166666666666666)],[1],[0],[0],[1.189599699981045],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
14,0,14,[np.float64(-0.3883333333333333)],[np.float64(0.02)],[1],[0],[0],[1.3617825000255834],['Target'],14,0,14,0,26.047280300001148,,10,26.037404600006994,26.047280300001148,26.047280300001148,0.020538399985525757,27.399254300020402,[np.float64(-0.3883333333333333)],[np.float64(0.02)],[1],[0],[0],[1.3617825000255834],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
15,0,15,[np.float64(-0.33)],[np.float64(0.1)],[1],[0],[0],[0.8433952999766916],['Target'],15,0,15,0,27.414523000014015,,5,27.407326400018064,27.414523000014015,27.414523000014015,0.007959600014146417,28.25083230002201,[np.float64(-0.33)],[np.float64(0.1)],[1],[0],[0],[0.8433952999766916],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
16,0,16,[np.float64(0.18666666666666668)],[np.float64(-0.11)],[1],[0],[0],[1.846888800006127],['Target'],16,0,16,0,28.28135520001524,,10,28.270234299998265,28.28135520001524,28.28135520001524,0.019268899981398135,30.117220500018448,[np.float64(0.18666666666666668)],[np.float64(-0.11)],[1],[0],[0],[1.846888800006127],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
17,0,17,[np.float64(-0.09333333333333334)],[np.float64(-0.24833333333333332)],[1],[0],[0],[1.2972562000213657],['Target'],17,0,17,0,30.145587000006344,,10,30.1357832000067,30.145587000006344,30.145587000006344,0.01836719998391345,31.433147100004135,[np.float64(-0.09333333333333334)],[np.float64(-0.24833333333333332)],[1],[0],[0],[1.2972562000213657],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
18,0,18,[np.float64(-0.11833333333333333)],[np.float64(-0.37833333333333335)],[1],[0],[0],[1.8768331999890506],['Target'],18,0,18,0,31.480251700006193,,10,31.455168700020295,31.480251700006193,31.480251700006193,0.021823000017320737,33.33204430001206,[np.float64(-0.11833333333333333)],[np.float64(-0.37833333333333335)],[1],[0],[0],[1.8768331999890506],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
19,0,19,[np.float64(-0.30666666666666664)],[np.float64(-0.3333333333333333)],[1],[0],[0],[1.350444800016703],['Target'],19,0,19,0,33.36358650002512,,10,33.349558500020066,33.36358650002512,33.36358650002512,0.017415900016203523,34.700121800007764,[np.float64(-0.30666666666666664)],[np.float64(-0.3333333333333333)],[1],[0],[0],[1.350444800016703],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
20,0,20,[np.float64(0.475)],[np.float64(0.33666666666666667)],[1],[0],[0],[1.5681932999868877],['Target'],20,0,20,0,34.73116970001138,,5,34.71472110002651,34.73116970001138,34.73116970001138,0.014358899992657825,36.282983900018735,[np.float64(0.475)],[np.float64(0.33666666666666667)],[1],[0],[0],[1.5681932999868877],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
21,0,21,[np.float64(-0.02)],[np.float64(0.10666666666666667)],[1],[0],[0],[1.3591088999819476],['Target'],21,0,21,0,36.314178500004346,,5,36.29220350002288,36.314178500004346,36.314178500004346,0.009101700008613989,37.651408700010506,[np.float64(-0.02)],[np.float64(0.10666666666666667)],[1],[0],[0],[1.3591088999819476],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
22,0,22,[np.float64(-0.38)],[np.float64(0.17166666666666666)],[1],[0],[0],[1.00243560000672],['Target'],22,0,22,0,37.68077649999759,,5,37.664225800021086,37.68077649999759,37.68077649999759,0.012644900009036064,38.666774800018175,[np.float64(-0.38)],[np.float64(0.17166666666666666)],[1],[0],[0],[1.00243560000672],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
23,0,23,[np.float64(0.43833333333333335)],[np.float64(0.145)],[1],[0],[0],[1.2404568000056315],['Target'],23,0,23,0,38.69722100000945,,5,38.67894020001404,38.69722100000945,38.69722100000945,0.011988600017502904,39.91948880002019,[np.float64(0.43833333333333335)],[np.float64(0.145)],[1],[0],[0],[1.2404568000056315],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
24,0,24,[np.float64(0.125)],[np.float64(0.205)],[1],[0],[0],[2.177682800014736],[None],24,0,24,0,39.964627500012284,,10,39.94002140001976,39.964627500012284,39.964627500012284,0.020354599982965738,42.11785220002639,[np.float64(0.125)],[np.float64(0.205)],[1],[0],[0],[2.177682800014736],[None],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
25,0,25,[np.float64(-0.24)],[np.float64(0.09666666666666666)],[1],[0],[0],[1.5040563000075053],['Target'],25,0,25,0,42.14733630002593,,5,42.12972220001393,42.14733630002593,42.14733630002593,0.011556199984624982,43.63388290000148,[np.float64(-0.24)],[np.float64(0.09666666666666666)],[1],[0],[0],[1.5040563000075053],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
26,0,26,[np.float64(0.13333333333333333)],[np.float64(-0.31166666666666665)],[1],[0],[0],[2.0991705000051297],['Target'],26,0,26,0,43.66390320000937,,10,43.65207750000991,43.66390320000937,43.66390320000937,0.018021900003077462,45.75137800001539,[np.float64(0.13333333333333333)],[np.float64(-0.31166666666666665)],[1],[0],[0],[2.0991705000051297],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
27,0,27,[np.float64(0.42)],[np.float64(-0.085)],[1],[0],[0],[1.6441346000065096],[None],27,0,27,0,45.79706010001246,,10,45.77209740001126,45.79706010001246,45.79706010001246,0.020522799983154982,47.41633550002007,[np.float64(0.42)],[np.float64(-0.085)],[1],[0],[0],[1.6441346000065096],[None],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
28,0,28,[np.float64(-0.22833333333333333)],[np.float64(-0.355)],[1],[0],[0],[1.8371663000143599],['Target'],28,0,28,0,47.44671580000431,,5,47.4314784000162,47.44671580000431,47.44671580000431,0.01494360002106987,49.26879900001222,[np.float64(-0.22833333333333333)],[np.float64(-0.355)],[1],[0],[0],[1.8371663000143599],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
29,0,29,[np.float64(-0.31)],[np.float64(0.46)],[1],[0],[0],[1.883868300006725],['Target'],29,0,29,0,49.29698680000729,,5,49.281803100020625,49.29698680000729,49.29698680000729,0.012747300002956763,51.16576210001949,[np.float64(-0.31)],[np.float64(0.46)],[1],[0],[0],[1.883868300006725],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
30,0,30,[np.float64(0.10166666666666667)],[np.float64(-0.37666666666666665)],[1],[0],[0],[2.234445100009907],['Target'],30,0,30,0,51.19683910001186,,10,51.182691000023624,51.19683910001186,51.19683910001186,0.016807900014100596,53.41723260001163,[np.float64(0.10166666666666667)],[np.float64(-0.37666666666666665)],[1],[0],[0],[2.234445100009907],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
31,0,31,[np.float64(0.25166666666666665)],[np.float64(-0.43333333333333335)],[1],[0],[0],[1.452729200012982],['Target'],31,0,31,0,53.447266000002855,,5,53.43021600000793,53.447266000002855,53.447266000002855,0.012693500000750646,54.88301990000764,[np.float64(0.25166666666666665)],[np.float64(-0.43333333333333335)],[1],[0],[0],[1.452729200012982],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
32,0,32,[np.float64(0.015)],[np.float64(-0.155)],[1],[0],[0],[1.9656189999950584],['Target'],32,0,32,0,54.91318550001597,,10,54.89990889999899,54.91318550001597,54.91318550001597,0.016761000006226823,56.86559500001022,[np.float64(0.015)],[np.float64(-0.155)],[1],[0],[0],[1.9656189999950584],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
33,0,33,[np.float64(0.5)],[np.float64(-0.10833333333333334)],[1],[0],[0],[1.2568083000078332],['Target'],33,0,33,0,56.89742780002416,,5,56.87580470001558,56.89742780002416,56.89742780002416,0.010057300009066239,58.13271880001412,[np.float64(0.5)],[np.float64(-0.10833333333333334)],[1],[0],[0],[1.2568083000078332],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
34,0,34,[np.float64(-0.27666666666666667)],[np.float64(0.23166666666666666)],[1],[0],[0],[1.088814499991713],['Target'],34,0,34,0,58.16306190000614,,5,58.14358090001042,58.16306190000614,58.16306190000614,0.010636799997882918,59.232482999999775,[np.float64(-0.27666666666666667)],[np.float64(0.23166666666666666)],[1],[0],[0],[1.088814499991713],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
35,0,35,[np.float64(-0.20333333333333334)],[np.float64(-0.445)],[1],[0],[0],[1.9825262000085786],['Target'],35,0,35,0,59.26360640002531,,10,59.24997550001717,59.26360640002531,59.26360640002531,0.017357600008836016,61.23260830002255,[np.float64(-0.20333333333333334)],[np.float64(-0.445)],[1],[0],[0],[1.9825262000085786],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
36,0,36,[np.float64(-0.02)],[np.float64(-0.44166666666666665)],[1],[0],[0],[1.3580102999985684],['Target'],36,0,36,0,61.26350000000093,,5,61.24316360001103,61.26350000000093,61.26350000000093,0.010372299992013723,62.601325700001325,[np.float64(-0.02)],[np.float64(-0.44166666666666665)],[1],[0],[0],[1.3580102999985684],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
37,0,37,[np.float64(0.415)],[np.float64(0.2733333333333333)],[1],[0],[0],[2.0427796999865677],['Target'],37,0,37,0,62.646379400015576,,10,62.622649000026286,62.646379400015576,62.646379400015576,0.021047400019597262,64.66553430000204,[np.float64(0.415)],[np.float64(0.2733333333333333)],[1],[0],[0],[2.0427796999865677],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
38,0,38,[np.float64(-0.41333333333333333)],[np.float64(0.26)],[1],[0],[0],[1.205963199987309],['Target'],38,0,38,0,64.69647900000564,,5,64.67733430000953,64.69647900000564,64.69647900000564,0.011577799974475056,65.88340570000582,[np.float64(-0.41333333333333333)],[np.float64(0.26)],[1],[0],[0],[1.205963199987309],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
39,0,39,[np.float64(-0.13666666666666666)],[np.float64(-0.25333333333333335)],[1],[0],[0],[1.1220331000222359],['Target'],39,0,39,0,65.91350740002235,,5,65.89345000000321,65.91350740002235,65.91350740002235,0.009828800015384331,67.01556870000786,[np.float64(-0.13666666666666666)],[np.float64(-0.25333333333333335)],[1],[0],[0],[1.1220331000222359],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
40,0,40,[np.float64(-0.315)],[np.float64(0.09166666666666666)],[1],[0],[0],[1.9896982999925967],['Target'],40,0,40,0,67.04711870002211,,5,67.02500180000789,67.04711870002211,67.04711870002211,0.009296300006099045,69.01477190002333,[np.float64(-0.315)],[np.float64(0.09166666666666666)],[1],[0],[0],[1.9896982999925967],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
41,0,41,[np.float64(0.16833333333333333)],[np.float64(-0.06)],[1],[0],[0],[1.1936151999980211],['Target'],41,0,41,0,69.04610210002284,,5,69.02533160001622,69.04610210002284,69.04610210002284,0.01043349999235943,70.21911970002111,[np.float64(0.16833333333333333)],[np.float64(-0.06)],[1],[0],[0],[1.1936151999980211],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
42,0,42,[np.float64(0.45)],[np.float64(0.445)],[1],[0],[0],[1.3682612999982666],['Target'],42,0,42,0,70.2633257000125,,5,70.24892330000876,70.2633257000125,70.2633257000125,0.029527400009101257,71.61728250002488,[np.float64(0.45)],[np.float64(0.445)],[1],[0],[0],[1.3682612999982666],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
43,0,43,[np.float64(-0.44)],[np.float64(-0.39)],[1],[0],[0],[1.4135058000101708],['Target'],43,0,43,0,71.64652580002439,,10,71.63542990002315,71.64652580002439,71.64652580002439,0.017935899988515303,73.04904550002539,[np.float64(-0.44)],[np.float64(-0.39)],[1],[0],[0],[1.4135058000101708],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
44,0,44,[np.float64(-0.275)],[np.float64(0.12833333333333333)],[1],[0],[0],[1.1333762000140268],['Target'],44,0,44,0,73.07956510002259,,10,73.06653520002146,73.07956510002259,73.07956510002259,0.01723130000755191,74.20000920002349,[np.float64(-0.275)],[np.float64(0.12833333333333333)],[1],[0],[0],[1.1333762000140268],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
45,0,45,[np.float64(0.33166666666666667)],[np.float64(0.14666666666666667)],[1],[0],[0],[1.3397829000023194],['Target'],45,0,45,0,74.22978350002086,,5,74.21099610000965,74.22978350002086,74.22978350002086,0.010728599998401478,75.55094559999998,[np.float64(0.33166666666666667)],[np.float64(0.14666666666666667)],[1],[0],[0],[1.3397829000023194],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
46,0,46,[np.float64(-0.21333333333333335)],[np.float64(0.46)],[1],[0],[0],[1.970380999991903],['Target'],46,0,46,0,75.57965290002176,,5,75.56408100001863,75.57965290002176,75.57965290002176,0.012851800012867898,77.53460959999938,[np.float64(-0.21333333333333335)],[np.float64(0.46)],[1],[0],[0],[1.970380999991903],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
47,0,47,[np.float64(-0.33)],[np.float64(0.09666666666666666)],[1],[0],[0],[2.6237966000044253],['Target'],47,0,47,0,77.58035620002192,,10,77.55779010002152,77.58035620002192,77.58035620002192,0.022946599987335503,80.18166040000506,[np.float64(-0.33)],[np.float64(0.09666666666666666)],[1],[0],[0],[2.6237966000044253],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
48,0,48,[np.float64(0.08)],[np.float64(-0.4216666666666667)],[1],[0],[0],[2.916625900019426],[None],48,0,48,0,80.21274490002543,,10,80.19868250002037,80.21274490002543,80.21274490002543,0.016871900006663054,83.11541590001434,[np.float64(0.08)],[np.float64(-0.4216666666666667)],[1],[0],[0],[2.916625900019426],[None],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
49,0,49,[np.float64(0.135)],[np.float64(0.4866666666666667)],[1],[0],[0],[1.301282500004163],[None],49,0,49,0,83.14705140001024,,5,83.1302242000238,83.14705140001024,83.14705140001024,0.01458790001925081,84.43160330000683,[np.float64(0.135)],[np.float64(0.4866666666666667)],[1],[0],[0],[1.301282500004163],[None],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
50,0,50,[np.float64(-0.08833333333333333)],[np.float64(0.18333333333333332)],[1],[0],[0],[1.24531259998912],['Target'],50,0,50,0,84.46254060001229,,10,84.4535567999992,84.46254060001229,84.46254060001229,0.02182420002645813,85.69897150000907,[np.float64(-0.08833333333333333)],[np.float64(0.18333333333333332)],[1],[0],[0],[1.24531259998912],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
51,0,51,[np.float64(0.22166666666666668)],[np.float64(-0.07)],[1],[0],[0],[1.3487106999964453],['Target'],51,0,51,0,85.72931410002639,,10,85.71695760000148,85.72931410002639,85.72931410002639,0.017790100013371557,87.06577270000707,[np.float64(0.22166666666666668)],[np.float64(-0.07)],[1],[0],[0],[1.3487106999964453],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
52,0,52,[np.float64(0.11666666666666667)],[np.float64(0.27166666666666667)],[1],[0],[0],[1.3482260000018869],['Target'],52,0,52,0,87.11292040001717,,10,87.0846030000248,87.11292040001717,87.11292040001717,0.018660199973965064,88.43290540002636,[np.float64(0.11666666666666667)],[np.float64(0.27166666666666667)],[1],[0],[0],[1.3482260000018869],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
53,0,53,[np.float64(-0.41833333333333333)],[np.float64(0.345)],[1],[0],[0],[1.2733197000052314],['Target'],53,0,53,0,88.46329410001636,,5,88.44259869999951,88.46329410001636,88.46329410001636,0.009541100007481873,89.71601670002565,[np.float64(-0.41833333333333333)],[np.float64(0.345)],[1],[0],[0],[1.2733197000052314],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
54,0,54,[np.float64(-0.43)],[np.float64(-0.14666666666666667)],[1],[0],[0],[1.4388172999897506],['Target'],54,0,54,0,89.74678710001172,,5,89.72675080000772,89.74678710001172,89.74678710001172,0.010565900010988116,91.16567550000036,[np.float64(-0.43)],[np.float64(-0.14666666666666667)],[1],[0],[0],[1.4388172999897506],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
55,0,55,[np.float64(-0.28833333333333333)],[np.float64(-0.035)],[1],[0],[0],[1.4129899000108708],['Target'],55,0,55,0,91.1962496000051,,10,91.18489590001991,91.1962496000051,91.1962496000051,0.019052299991017208,92.59795260001556,[np.float64(-0.28833333333333333)],[np.float64(-0.035)],[1],[0],[0],[1.4129899000108708],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
56,0,56,[np.float64(0.18833333333333332)],[np.float64(0.041666666666666664)],[1],[0],[0],[2.2420454999955837],['Target'],56,0,56,0,92.62935510001262,,5,92.60619720001705,92.62935510001262,92.62935510001262,0.008145700005115941,94.84831640002085,[np.float64(0.18833333333333332)],[np.float64(0.041666666666666664)],[1],[0],[0],[2.2420454999955837],['Target'],002,001,2025-09-18_10h36.04.362,Visual Search,,2025.1.1,60.09810415412066,2025-09-18 10h36.09.008160 +0530,
